yr	mo	dy	hr	mn	degT	m/s	m/s
2024	10	8	12	54	78	1.3	2.1
2024	10	8	13	5	84	1.4	3.1
2024	10	8	13	15	85	2	3.2
2024	10	8	13	29	81	1.8	3
2024	10	8	13	34	77	1.6	2.5
2024	10	8	13	44	81	1.6	3
2024	10	8	13	54	77	1.7	2.7
2024	10	8	14	4	80	1.5	2.5
2024	10	8	14	14	75	1.5	2.2
2024	10	8	14	24	78	1.2	1.9
2024	10	8	14	34	81	1.1	1.7
2024	10	8	14	44	91	0.6	1.3
2024	10	8	14	54	86	1.3	2
2024	10	8	15	4	79	1.4	2.3
2024	10	8	15	14	76	1.5	2.3
2024	10	8	15	25	67	1.5	2.1
2024	10	8	15	34	60	1.6	2.2
2024	10	8	15	44	65	1.4	2
2024	10	8	15	54	64	1.7	2.6
2024	10	8	16	4	65	1.8	2.5
2024	10	8	16	14	66	1.7	2.3
2024	10	8	16	24	71	1.6	2.5
2024	10	8	16	34	70	2.2	3.4
2024	10	8	16	44	73	2	3.3
2024	10	8	16	54	80	1.8	2.9
2024	10	8	17	4	91	1.5	3.2
2024	10	8	17	14	89	1.7	3.2
2024	10	8	17	24	81	1.5	2.6
2024	10	8	17	34	76	1.4	2.2
2024	10	8	17	44	65	1.3	1.9
2024	10	8	17	54	74	1.4	2.1
2024	10	8	18	5	78	1.7	2.6
2024	10	8	18	14	66	1.9	2.8
2024	10	8	18	25	65	1.9	2.7
2024	10	8	18	34	62	2	2.7
2024	10	8	18	44	61	2.1	3.1
2024	10	8	18	54	61	1.9	2.8
2024	10	8	19	4	64	1.9	2.4
2024	10	8	19	14	70	1.7	2.5
2024	10	8	19	24	74	1.5	2.2
2024	10	8	19	34	69	1.5	2.1
2024	10	8	19	44	74	1.4	2.1
2024	10	8	19	54	86	0.8	1.8
2024	10	8	20	4	81	0.9	1.9
2024	10	8	20	14	74	1.3	2.4
2024	10	8	20	24	89	0.9	1.9
2024	10	8	20	34	70	0.9	2
2024	10	8	20	45	79	0.8	1.9
2024	10	8	20	54	82	0.7	1.5
2024	10	8	21	5	186	0.5	1.3
2024	10	8	21	14	242	1.5	3.2
2024	10	8	21	24	246	1.4	2.7
2024	10	8	21	34	234	1.8	3.5
2024	10	8	21	46	235	1.8	3.6
2024	10	8	21	54	243	3.1	6
2024	10	8	22	4	249	3.6	6.4
2024	10	8	22	15	248	3.5	6.9
2024	10	8	22	27	246	4.3	7.6
2024	10	8	22	35	249	4.7	8.2
2024	10	8	22	45	250	5.3	8.6
2024	10	8	22	55	249	5.3	9.3
2024	10	8	23	4	249	4.9	8.9
2024	10	8	23	15	249	5.6	10.2
2024	10	8	23	27	248	6.9	9.6
2024	10	8	23	34	248	7.2	9.9
2024	10	8	23	44	247	7.2	10.5
2024	10	8	23	54	247	7.4	9.9
2024	10	9	0	14	249	6.7	9.4
2024	10	9	0	24	250	6.2	8.6
2024	10	9	0	34	249	6.5	8.8
2024	10	9	0	45	248	5.7	8.6
2024	10	9	0	54	250	6.4	9.2
2024	10	9	1	4	248	7	9.8
2024	10	9	1	14	248	7	9.7
2024	10	9	1	24	247	6.8	11
2024	10	9	1	34	249	6.5	10.3
2024	10	9	1	44	249	6.5	9.7
2024	10	9	1	54	251	6.7	9.5
2024	10	9	2	4	247	6.7	10.7
2024	10	9	2	14	248	6.4	10
2024	10	9	2	24	250	6.6	10.2
2024	10	9	2	34	248	6.4	9.7
2024	10	9	2	44	248	6.4	9.8
2024	10	9	2	54	248	6.9	10
2024	10	9	3	4	249	7	10
2024	10	9	3	14	248	7	10.4
2024	10	9	3	25	250	6.7	9.6
2024	10	9	3	34	248	6.7	9.4
2024	10	9	3	44	249	7	9.7
2024	10	9	3	54	249	7.1	10.2
2024	10	9	4	4	248	6.6	11.3
2024	10	9	4	14	249	6.5	10.3
2024	10	9	4	24	248	6.7	10
2024	10	9	4	35	248	7.1	10.7
2024	10	9	4	44	249	6.4	10.1
2024	10	9	4	54	249	5.8	11.4
2024	10	9	5	4	244	5.4	10.1
2024	10	9	5	16	241	5	9.6
2024	10	9	5	24	237	6	10.7
2024	10	9	5	34	245	5.3	10.3
2024	10	9	5	44	242	5.4	9.9
2024	10	9	5	54	239	5	9.4
2024	10	9	6	4	234	5.7	10.3
2024	10	9	6	14	233	6.1	9.4
2024	10	9	6	24	235	5.9	9.4
2024	10	9	6	34	234	6.2	9.4
2024	10	9	6	48	233	5.7	9.4
2024	10	9	6	54	231	5.9	10
2024	10	9	7	4	230	5.9	9.7
2024	10	9	7	16	232	5.5	9.1
2024	10	9	7	24	230	5.3	8.3
2024	10	9	7	34	230	5	8.3
2024	10	9	7	44	228	5.1	9
2024	10	9	7	54	231	5.1	8.4
2024	10	9	8	7	230	5.1	7.8
2024	10	9	8	30	233	4.8	8.7
2024	10	9	8	34	233	4.8	8.7
2024	10	9	8	44	238	4.7	7.9
2024	10	9	8	54	236	4.7	8.6
2024	10	9	9	14	234	4.7	7.7
2024	10	9	9	24	238	4	8
2024	10	9	9	34	234	4.5	7.9
2024	10	9	9	44	229	4.5	7.6
2024	10	9	9	54	227	4.2	7.9
2024	10	9	10	5	228	3.9	6.4
2024	10	9	10	14	222	3.7	6.3
2024	10	9	10	24	217	3.1	5.9
2024	10	9	10	34	218	3.7	6.7
2024	10	9	10	44	226	4.4	6.8
2024	10	9	10	54	233	5.1	8.4
2024	10	9	11	4	229	4.9	7.6
2024	10	9	11	15	232	5	7.9
2024	10	9	11	24	230	4.5	7.9
2024	10	9	11	34	219	3.7	6.9
2024	10	9	11	46	219	4.1	7.4
2024	10	9	11	54	222	4.6	7.9
2024	10	9	12	4	222	4.6	7.7
2024	10	9	12	15	221	4.8	7.9
2024	10	9	12	24	217	4.2	7.8
2024	10	9	12	34	209	4.3	7.8
2024	10	9	12	47	205	4.1	7.6
2024	10	9	12	54	214	4.6	8.1
2024	10	9	13	4	213	4.7	8.3
2024	10	9	13	16	211	4.4	7.9
2024	10	9	13	25	212	4.5	8.7
2024	10	9	13	34	210	4.5	7.8
2024	10	9	13	44	209	4.7	8.1
2024	10	9	13	54	211	4.4	8.1
2024	10	9	14	4	229	5.8	9.3
2024	10	9	14	14	232	5.1	8.7
2024	10	9	14	24	226	4.4	7.5
2024	10	9	14	34	224	3.9	6.2
2024	10	9	14	44	233	3.5	6.6
2024	10	9	14	54	234	3.2	5.8
2024	10	9	15	5	234	3.4	6
2024	10	9	15	14	241	4.2	7.3
2024	10	9	15	24	233	4	8.8
2024	10	9	15	34	239	3.8	7.2
2024	10	9	15	44	234	4.3	7.6
2024	10	9	15	54	233	4.3	8.1
2024	10	9	16	4	246	4.3	7.6
2024	10	9	16	24	251	6.4	9.6
2024	10	9	16	24	251	6.4	9.6
2024	10	9	16	34	248	6.2	9
2024	10	9	16	44	252	5.7	8.7
2024	10	9	16	54	253	5.6	8
2024	10	9	17	4	252	4.9	7.2
2024	10	9	17	14	251	4.7	7.4
2024	10	9	17	24	249	4.7	7.7
2024	10	9	17	34	250	4.8	8.5
2024	10	9	17	44	242	4.6	8.6
2024	10	9	17	54	235	4.5	7.9
2024	10	9	18	4	237	4.4	8.7
2024	10	9	18	14	236	4.8	8
2024	10	9	18	24	243	4.2	7.8
2024	10	9	18	34	246	4.8	8.6
2024	10	9	18	44	248	4.9	7.9
2024	10	9	20	14	322	2.2	2.5
2024	10	9	20	24	338	1.3	2.6
2024	10	9	20	34	20	1.1	1.8
2024	10	9	20	44	71	1.8	2.9
2024	10	9	20	54	71	1.6	2.8
2024	10	9	21	4	78	1.5	3
2024	10	9	21	14	65	1.5	2.7
2024	10	9	21	24	72	1.4	2.8
2024	10	9	21	34	63	1.9	3.5
2024	10	9	21	44	58	1.7	2.6
2024	10	9	21	54	60	2.3	3.3
2024	10	9	22	4	53	1.7	2.6
2024	10	9	22	14	42	1.6	2.8
2024	10	9	22	24	46	1.1	2.5
2024	10	9	22	34	70	1.4	2.7
2024	10	9	22	44	60	1.5	2.4
2024	10	9	22	54	55	1.2	2.3
2024	10	9	23	4	59	1	2.3
2024	10	9	23	14	21	1	1.9
2024	10	9	23	24	15	1	1.7
2024	10	9	23	34	24	1.1	2.1
2024	10	9	23	44	342	1	1.6
2024	10	9	23	54	325	0.7	1.6
2024	10	10	0	14	333	1	1.9
2024	10	10	0	24	290	1.3	2.2
2024	10	10	0	34	275	2.1	3.5
2024	10	10	0	44	276	2.1	2.9
2024	10	10	0	54	282	1.9	2.8
2024	10	10	1	4	279	2.1	3.2
2024	10	10	1	14	276	2.4	3.3
2024	10	10	1	24	293	2.7	4.1
2024	10	10	1	34	319	3.3	5
2024	10	10	1	44	329	2.6	4.2
2024	10	10	1	54	336	2.8	3.8
2024	10	10	2	4	312	2.2	3.6
2024	10	10	2	15	297	2.7	4
2024	10	10	2	24	319	2.2	4
2024	10	10	2	34	294	1.3	1.9
2024	10	10	2	44	283	1.6	2.3
2024	10	10	2	54	274	1.7	2.4
2024	10	10	3	4	281	1.5	2.3
2024	10	10	3	17	302	1.3	2.2
2024	10	10	3	24	294	1.2	1.8
2024	10	10	3	34	301	2.2	3.1
2024	10	10	3	44	306	2.2	3.1
2024	10	10	3	54	330	2.8	3.7
2024	10	10	4	4	330	2.3	3.4
2024	10	10	4	14	331	2.7	3.6
2024	10	10	4	25	2	2.8	4.1
2024	10	10	4	34	22	3.5	5
2024	10	10	4	44	24	3.7	5.6
2024	10	10	4	54	35	3	4.9
2024	10	10	5	4	42	3	4.6
2024	10	10	5	14	32	2.8	4.3
2024	10	10	5	24	39	3.1	4.6
2024	10	10	5	34	44	3.1	4.2
2024	10	10	5	44	47	2.4	3.5
2024	10	10	5	55	50	2.4	3.5
2024	10	10	6	4	50	2.5	3.9
2024	10	10	6	14	57	2.1	3.2
2024	10	10	6	24	47	2.2	3
2024	10	10	6	34	50	2.7	4.4
2024	10	10	6	44	62	2.8	4.5
2024	10	10	6	54	81	2.1	3.8
2024	10	10	7	4	94	1.8	3.6
2024	10	10	7	14	74	2	3.7
2024	10	10	7	25	56	2.6	3.7
2024	10	10	7	34	42	1.8	2.7
2024	10	10	7	44	54	1.6	2.6
2024	10	10	7	54	65	2	3.1
2024	10	10	8	4	64	2.2	3.4
2024	10	10	8	14	62	1.9	3.4
2024	10	10	8	24	63	1.9	3.4
2024	10	10	8	34	58	2.2	3.5
2024	10	10	8	44	50	2.5	4.1
2024	10	10	8	54	59	2.2	3.5
2024	10	10	9	4	61	2.6	3.6
2024	10	10	9	14	63	2.1	3.2
2024	10	10	9	24	73	2	3.2
2024	10	10	9	34	71	2	3.5
2024	10	10	9	44	61	1.9	3.1
2024	10	10	9	54	71	1.7	2.8
2024	10	10	10	4	70	2	3
2024	10	10	10	15	71	1.8	3
2024	10	10	10	24	81	1.6	2.9
2024	10	10	10	34	69	1.5	2.3
2024	10	10	10	44	66	1.4	2.5
2024	10	10	10	54	66	1.3	2.5
2024	10	10	11	4	70	1	1.9
2024	10	10	11	14	81	0.9	1.7
2024	10	10	11	24	70	1.3	2.2
2024	10	10	11	34	40	1.5	3.3
2024	10	10	11	44	33	2.4	3.6
2024	10	10	11	54	61	2	3.2
2024	10	10	12	4	81	1.7	2.9
